index,title,url,upload_date,duration,views,status,description
464,Democratizing AI for Social Good | India AI Impact Buildathon 2026 | India AI Impact Summit 2026,https://www.youtube.com/watch?v=wfY1gO_niqs,2026-02-16,49:40,3721,📼 RECORDED,"The India AI Impact Buildathon, under the India AI Impact Summit 2026, is a national-level initiative aimed at democratizing AI education and fosterin"
465,Women Entrepreneurs in AI: From Implementers to Innovators,https://www.youtube.com/watch?v=EATxxYuPDIY,2026-02-16,50:02,1289,📼 RECORDED,"This roundtable will explore how women can move from participation to leadership in artificial intelligence, as founders, innovators, and decision-mak"
466,Securing the Future: AI Security in the Age of Autonomous Agents,https://www.youtube.com/watch?v=cNRPvHuOmZM,2026-02-16,55:55,3370,📼 RECORDED,"As autonomous agents become more capable and widespread, the security foundations of AI systems will face unprecedented pressure. This session will ex"
467,AI and Children: Turning Safety Principles into Practice,https://www.youtube.com/watch?v=jzSACEZEOAQ,2026-02-16,52:55,3644,📼 RECORDED,"This session will examine how principles for child centred artificial intelligence can be translated into real world practice. It will explore policy,"
468,BioAI: Integrating Artificial Intelligence & Biology for Breakthrough Innovation |,https://www.youtube.com/watch?v=njv_8IUPJEA,2026-02-16,56:30,1498,📼 RECORDED,"BioAI is a key enabler of initiatives that integrate artificial intelligence with biology to address complex research challenges through data-driven, "
469,AI in Food and Agriculture: Transforming Systems from Farm to Fork,https://www.youtube.com/watch?v=XOuO5KDaWgw,2026-02-16,53:50,2008,📼 RECORDED,"This panel will examine how artificial intelligence can move beyond pilots to deliver public value at scale in agriculture, particularly for smallhold"
470,"Power, Protection, and Progress: Legislating for the AI Era",https://www.youtube.com/watch?v=DkStJVZLVcM,2026-02-16,1:06:20,1722,📼 RECORDED,This session will focus on strengthening AI understanding and readiness among public leaders. It will explore how legislators can build practical AI l
471,Empowering Communities in the Age of Advanced AI,https://www.youtube.com/watch?v=ERuPHN1FNOw,2026-02-16,55:45,1089,📼 RECORDED,This session will examine why inclusion and safety must be treated as core design requirements for AI systems used in development contexts. It will ex
472,The AI-DPI Nexus: The Future of Public Interest Technology,https://www.youtube.com/watch?v=I2ulxdGlKvQ,2026-02-16,52:30,760,📼 RECORDED,"This session will examine how artificial intelligence and digital public infrastructure can reinforce each other to deliver inclusive, trusted public "
473,AI in Public Audit: Driving Transparency and Accountability,https://www.youtube.com/watch?v=lg2HbmlYtW4,2026-02-16,31:05,6130,📼 RECORDED,"The session on Impact of AI in Audit highlights key initiatives, emerging practices, and strategic priorities for integrating artificial intelligence "
474,"AI for Industry: Building Resilience, Innovation, and Efficiency",https://www.youtube.com/watch?v=TN1gGQkSEfM,2026-02-16,53:45,7214,📼 RECORDED,"AI will increasingly shape how industries build resilience, drive innovation, and improve efficiency across manufacturing, mobility, infrastructure, a"
475,From AI Sandboxes to National Health Infrastructure | India AI Impact Summit 2026,https://www.youtube.com/watch?v=jFOErpeMB-M,2026-02-16,59:00,779,📼 RECORDED,"This session will dissect the transition of artificial intelligence from experimental ""sandboxes"" to the bedrock of national public health infrastruct"
476,AI for Inclusive Economic Growth: From Ideas to Impact,https://www.youtube.com/watch?v=dVsLkWPASa8,2026-02-16,1:00:35,1297,📼 RECORDED,This session will present a practical AI stack for public services designed to advance economic development and social good at population scale. It wi
477,India’s AI Infrastructure: Turning Vision into Reality,https://www.youtube.com/watch?v=_uF7OiV9syc,2026-02-16,54:50,1231,📼 RECORDED,This session will examine how AI can become a practical growth engine for electronics firms and MSMEs by moving adoption beyond large enterprises. The
478,AI Innovators Exchange: Accelerating Innovation Through Startup and Industry Synergy,https://www.youtube.com/watch?v=iB0MH4vR7FQ,2026-02-16,54:20,2035,📼 RECORDED,"AI Innovators Exchange: Accelerating Innovation Through Startup and Industry Synergy

This session explores how India is leveraging AI to deliver incl"
479,Advancing Agricultural Transformation through AI & Digital Public Infrastructure |,https://www.youtube.com/watch?v=ez5TGENjkOw,2026-02-16,47:35,1212,📼 RECORDED,"This session brings together policy leaders, technologists, and development partners to explore how AI and Digital Public Infrastructure (DPI) can str"
480,Women in AI: A South Asia Perspective on Equity and Leadership,https://www.youtube.com/watch?v=Pz-eV7exH4o,2026-02-16,59:35,1316,📼 RECORDED,"This session will advance a regional dialogue on women in artificial intelligence across South Asia, focusing on representation, equity, and empowerme"
481,Futures-Ready Policymaking: AI Literacy for Global Digital Governance,https://www.youtube.com/watch?v=AJgIsmWyaFU,2026-02-16,45:55,792,📼 RECORDED,This interactive session will equip policymakers and diplomats with practical futures literacy tools to navigate the fast-changing landscape of AI and
482,Financing AI Futures: Digital Foundations for Asia-Pacific,https://www.youtube.com/watch?v=ZdWSO7JaodQ,2026-02-16,53:45,368,📼 RECORDED,Building AI-ready digital infrastructure will be essential for inclusive and scalable AI adoption across the Asia–Pacific region. This session will ex
483,"Whose Language, Whose Model? Public-Interest Multilingual LLMs",https://www.youtube.com/watch?v=2CQfT7LsTrA,2026-02-16,47:11,1500,📼 RECORDED,"This session will convene researchers, technologists, and civil society to advance multilingual AI development and safety for underrepresented languag"
484,"Global Tech, Local Impact: Governing AI Where It’s Deployed",https://www.youtube.com/watch?v=PVvSHWVdNuk,2026-02-16,53:50,3098,📼 RECORDED,"This session will address the gap between global AI frameworks and local realities by focusing on how AI governance can be grounded in place, context,"
485,"AI and the Future of Work: Skills, Jobs, and Labour Market Transformation",https://www.youtube.com/watch?v=M3M6E1UUv8o,2026-02-16,39:30,2898,📼 RECORDED,This session will explore how artificial intelligence can expand employability and skills development across India’s workforce. It will examine practi
486,India AI Impact Buildathon 2026 | AI for Social Good & Digital Fraud Prevention |,https://www.youtube.com/watch?v=kxziGGmq7bY,2026-02-16,34:30,5670,📼 RECORDED,"The India AI Impact Buildathon, under the India AI Impact Summit 2026, is a national-level initiative aimed at democratizing AI education and fosterin"
487,Multilingual AI in Universities: Advancing Inclusive Education,https://www.youtube.com/watch?v=uPYN9MmBDg0,2026-02-16,11:16,2162,📼 RECORDED,This session will examine how linguistic accessibility underpins inclusive digital and AI ecosystems. It will explore the role of multilingual standar
488,Competition and AI: How Innovation Accelerates at Scale,https://www.youtube.com/watch?v=2_0hT-MZB4g,2026-02-16,48:40,1444,📼 RECORDED,"This session will examine how competition, openness, and governance can shape a more equitable global AI ecosystem. It will explore risks of concentra"
489,Sustainable AI in Practice: Global Best Practices and Lessons Learned | Panel Discussion,https://www.youtube.com/watch?v=nxc1XDyljP0,2026-02-16,1:05:30,2065,📼 RECORDED,This panel will examine how sustainable AI moves from abstract ambition to practical engineering practice. Drawing on real-world experiences where eff
490,Hardware-Rooted AI Sovereignty: Building Trusted Infrastructure for the Global South,https://www.youtube.com/watch?v=O74vOf30X3U,2026-02-16,1:17:40,858,📼 RECORDED,This interactive demo session will explore hardware rooted sovereignty as a practical foundation for safe and trusted AI. It will examine how verifica
491,South–South AI Cooperation: Building a Shared Policy Roadmap,https://www.youtube.com/watch?v=JqFASLY-f1Y,2026-02-16,57:00,1325,📼 RECORDED,"This workshop will bring policymakers from Africa, Asia, and the wider Global South together to co-create practical roadmaps for South–South cooperati"
492,Building Language AI at Scale | Voice AI & Global Collaboration | India AI Impact Summit 2026,https://www.youtube.com/watch?v=IQQjws5Zu3A,2026-02-16,58:18,1160,📼 RECORDED,"This session will be a moderated panel with Q&A, featuring experts in national language missions, Voice AI, and equitable tech investment across India"
493,AI Innovators Exchange: Accelerating Startups Through Collaboration,https://www.youtube.com/watch?v=36Ab_yhi33E,2026-02-16,53:13,8240,📼 RECORDED,"This session will focus on strengthening India’s AI innovation ecosystem by connecting developers, startups, investors, researchers, and policymakers."
494,"Unlocking Scientific Equity | AI, Access, and the Future of Global Research",https://www.youtube.com/watch?v=xdfo80DU4fA,2026-02-16,38:41,1665,📼 RECORDED,"This session will examine how artificial intelligence can advance scientific equity by expanding access to knowledge, strengthening research integrity"
495,Agentic Commerce: Trust and Identity in the AI Economy,https://www.youtube.com/watch?v=FPkQVpeBSZo,2026-02-16,39:55,7069,📼 RECORDED,"This session will explore how advances in artificial intelligence, particularly agentic systems, will reshape commerce by enabling end-to-end autonomo"
496,AI FOR THE GOOD OF ALL BRAZILIAN PERSPECTIVES ON THE FUTURE OF AI,https://www.youtube.com/watch?v=0IVvdVNmGmw,2026-02-20,49:09,594,📼 RECORDED,AI FOR THE GOOD OF ALL BRAZILIAN PERSPECTIVES ON THE FUTURE OF AI
